frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
9,9,receiver_stage/5,7,8.818018,9.119467,0.301449,7,0.211845,0,0.0
9,17,receiver_stage/5,7,9.119957,10.821597,1.70164,1,0.119154,1,1.575026
9,36,receiver_stage/5,7,10.821827,10.977011,0.155184,7,0.067141,0,0.0
9,39,receiver_stage/5,7,10.977062,11.206198,0.229136,7,0.191036,0,0.0
9,45,receiver_stage/5,7,11.206278,11.408214,0.201936,7,0.147635,0,0.0
9,49,receiver_stage/5,7,11.408244,11.555619,0.147375,7,0.087043,0,0.0
9,56,receiver_stage/5,7,11.555729,11.668302,0.112573,7,0.066032,0,0.0
9,58,receiver_stage/5,7,11.668332,11.975561,0.307229,7,0.245708,0,0.0
9,63,receiver_stage/5,7,11.975671,12.076364,0.100693,7,0.065401,0,0.0
9,64,receiver_stage/5,7,12.076514,12.542898,0.466384,7,0.34462,0,0.0
9,72,receiver_stage/5,7,12.542988,12.891318,0.34833,7,0.30214,0,0.0
9,79,receiver_stage/5,7,12.891568,13.003921,0.112353,7,0.066891,0,0.0
9,85,receiver_stage/5,7,13.004101,13.496326,0.492225,7,0.423271,0,0.0
9,95,receiver_stage/5,7,13.496436,14.221358,0.724922,7,0.646169,0,0.0
9,111,receiver_stage/5,7,14.221418,14.376842,0.155424,7,0.04661,0,0.0
9,114,receiver_stage/5,7,14.376882,14.516346,0.139464,7,0.096363,0,0.0
9,118,receiver_stage/5,7,14.516417,15.011911,0.495494,7,0.443381,0,0.0
9,125,receiver_stage/5,7,15.011941,15.31277,0.300829,7,0.253755,0,0.0
9,131,receiver_stage/5,7,15.3128,16.158495,0.845695,6,0.662288,1,0.092753
9,140,receiver_stage/5,7,16.158715,20.542335,4.38362,1,0.391631,1,3.973058
9,0,receiver_stage/0,8,8.534548,14.603388,6.06884,5,2.995848,4,2.9791
9,119,receiver_stage/0,8,14.603608,15.152264,0.548656,7,0.486895,0,0.0
9,128,receiver_stage/0,8,15.152324,15.508925,0.356601,7,0.288949,0,0.0
9,132,receiver_stage/0,8,15.508965,16.908166,1.399201,6,1.208194,1,0.084893
9,147,receiver_stage/0,8,16.908356,17.03371,0.125354,7,0.071112,0,0.0
9,150,receiver_stage/0,8,17.03377,17.206965,0.173195,7,0.112383,0,0.0
9,152,receiver_stage/0,8,17.207225,18.633278,1.426053,1,0.177575,1,1.241997
9,3,receiver_stage/3,9,8.571784,9.42442,0.852636,6,0.561868,1,0.210466
9,24,receiver_stage/3,9,9.43155,9.539613,0.108063,7,0.070572,0,0.0
9,27,receiver_stage/3,9,9.539723,11.170251,1.630528,7,0.954717,1,0.565377
9,43,receiver_stage/3,9,11.170331,11.353207,0.182876,7,0.130283,0,0.0
9,47,receiver_stage/3,9,11.353237,11.4495,0.096263,7,0.03974,0,0.0
9,54,receiver_stage/3,9,11.44953,11.78951,0.33998,7,0.284749,0,0.0
9,61,receiver_stage/3,9,11.79014,12.168031,0.377891,7,0.331799,0,0.0
9,67,receiver_stage/3,9,12.168141,12.511601,0.34346,7,0.281209,0,0.0
9,71,receiver_stage/3,9,12.511771,12.930294,0.418523,7,0.37679,0,0.0
9,83,receiver_stage/3,9,12.930434,13.236063,0.305629,7,0.201446,0,0.0
9,91,receiver_stage/3,9,13.236213,13.710777,0.474564,7,0.425262,0,0.0
9,99,receiver_stage/3,9,13.710807,13.923973,0.213166,6,0.130023,0,0.0
9,102,receiver_stage/3,9,13.924033,14.048317,0.124284,7,0.074462,0,0.0
9,104,receiver_stage/3,9,14.048507,14.190301,0.141794,7,0.083642,0,0.0
9,108,receiver_stage/3,9,14.190351,14.688936,0.498585,7,0.418531,0,0.0
9,120,receiver_stage/3,9,14.689016,14.995865,0.306849,7,0.257628,0,0.0
9,124,receiver_stage/3,9,14.995985,15.860141,0.864156,7,0.676421,1,0.123664
9,137,receiver_stage/3,9,15.860561,16.123879,0.263318,7,0.188767,0,0.0
9,138,receiver_stage/3,9,16.123949,16.470829,0.34688,7,0.292417,0,0.0
9,144,receiver_stage/3,9,16.471009,16.624404,0.153395,7,0.086603,0,0.0
9,146,receiver_stage/3,9,16.624484,16.967464,0.34298,7,0.288088,0,0.0
9,149,receiver_stage/3,9,16.967494,17.152369,0.184875,7,0.103072,0,0.0
9,151,receiver_stage/3,9,17.152729,18.608363,1.455634,3,0.222975,1,1.214627
10,6,receiver_stage/6,2,6.73442,7.079661,0.345241,7,0.239706,0,0.0
10,13,receiver_stage/6,2,7.080051,7.297047,0.216996,7,0.139773,0,0.0
10,15,receiver_stage/6,2,7.297117,7.345969,0.048852,4,0.017411,0,0.0
10,18,receiver_stage/6,2,7.346079,8.035219,0.68914,7,0.507274,1,0.131314
10,40,receiver_stage/6,2,8.035589,8.197314,0.161725,7,0.106062,0,0.0
10,44,receiver_stage/6,2,8.197424,8.271086,0.073662,7,0.04123,0,0.0
10,46,receiver_stage/6,2,8.271266,8.876368,0.605102,7,0.489836,0,0.0
10,57,receiver_stage/6,2,8.876408,9.006792,0.130384,7,0.094542,0,0.0
10,61,receiver_stage/6,2,9.006912,9.426765,0.419853,7,0.376691,0,0.0
10,65,receiver_stage/6,2,9.426825,9.869458,0.442633,7,0.393321,0,0.0
10,71,receiver_stage/6,2,9.869488,9.981011,0.111523,7,0.068421,0,0.0
10,74,receiver_stage/6,2,9.981191,10.091574,0.110383,7,0.05224,0,0.0
10,78,receiver_stage/6,2,10.091764,10.443965,0.352201,7,0.247377,0,0.0
10,85,receiver_stage/6,2,10.444015,10.572589,0.128574,7,0.089941,0,0.0
10,88,receiver_stage/6,2,10.572609,10.718383,0.145774,7,0.095042,0,0.0
10,92,receiver_stage/6,2,10.718783,11.263839,0.545056,7,0.452501,0,0.0
10,101,receiver_stage/6,2,11.263949,11.573348,0.309399,7,0.257298,0,0.0
10,108,receiver_stage/6,2,11.573458,11.748744,0.175286,7,0.060111,0,0.0
10,110,receiver_stage/6,2,11.748924,12.272809,0.523885,7,0.474324,0,0.0
10,121,receiver_stage/6,2,12.272909,13.241318,0.968409,7,0.542015,1,0.33304
10,135,receiver_stage/6,2,13.241648,13.673901,0.432253,7,0.391189,0,0.0
10,142,receiver_stage/6,2,13.673951,13.885747,0.211796,7,0.118644,0,0.0
10,143,receiver_stage/6,2,13.885877,14.164336,0.278459,7,0.205596,0,0.0
10,147,receiver_stage/6,2,14.164986,14.288299,0.123313,7,0.067861,0,0.0
10,149,receiver_stage/6,2,14.288569,15.090743,0.802174,7,0.579006,1,0.101733
10,151,receiver_stage/6,2,15.090803,16.212466,1.121663,7,0.737462,1,0.311029
10,5,receiver_stage/5,3,6.714145,6.934051,0.219906,7,0.135814,0,0.0
10,9,receiver_stage/5,3,6.934101,7.318402,0.384301,7,0.342041,0,0.0
10,16,receiver_stage/5,3,7.318522,7.493588,0.175066,6,0.121214,0,0.0
10,25,receiver_stage/5,3,7.493698,7.753765,0.260067,7,0.208535,0,0.0
10,33,receiver_stage/5,3,7.753875,7.859519,0.105644,7,0.068703,0,0.0
10,35,receiver_stage/5,3,7.859549,8.158147,0.298598,7,0.251157,0,0.0
10,42,receiver_stage/5,3,8.158177,8.356603,0.198426,7,0.152634,0,0.0
10,50,receiver_stage/5,3,8.356643,9.617781,1.261138,6,0.912687,1,0.258958
10,67,receiver_stage/5,3,9.617901,9.892169,0.274268,7,0.192745,0,0.0
10,73,receiver_stage/5,3,9.892779,11.508497,1.615718,6,1.34952,1,0.147244
10,106,receiver_stage/5,3,11.508627,12.223618,0.714991,7,0.616037,0,0.0
10,118,receiver_stage/5,3,12.223708,12.429134,0.205426,7,0.100461,0,0.0
10,125,receiver_stage/5,3,12.429204,13.004671,0.575467,7,0.484234,0,0.0
10,133,receiver_stage/5,3,13.004912,13.327981,0.323069,7,0.265469,0,0.0
10,136,receiver_stage/5,3,13.328351,13.650301,0.32195,7,0.285899,0,0.0
10,141,receiver_stage/5,3,13.650691,15.291599,1.640908,2,0.148614,1,1.482884
10,155,receiver_stage/5,3,15.291659,15.471045,0.179386,7,0.088562,0,0.0
10,156,receiver_stage/5,3,15.471075,15.813285,0.34221,7,0.292,0,0.0
10,158,receiver_stage/5,3,15.813365,16.720201,0.906836,6,0.719651,1,0.093563
10,3,receiver_stage/3,4,6.688263,7.59037,0.902107,6,0.595408,1,0.221567
10,28,receiver_stage/3,4,7.59044,7.749874,0.159434,7,0.085783,0,0.0
10,32,receiver_stage/3,4,7.749984,8.065044,0.31506,7,0.268428,0,0.0
10,41,receiver_stage/3,4,8.065164,8.27137,0.206206,7,0.148634,0,0.0
10,47,receiver_stage/3,4,8.27151,8.870478,0.598968,7,0.535363,0,0.0
10,56,receiver_stage/3,4,8.870558,8.973811,0.103253,7,0.056521,0,0.0
10,59,receiver_stage/3,4,8.973981,9.231438,0.257457,7,0.210436,0,0.0
10,62,receiver_stage/3,4,9.231618,9.561298,0.32968,7,0.296877,0,0.0
10,66,receiver_stage/3,4,9.561678,9.882698,0.32102,7,0.274858,0,0.0
10,72,receiver_stage/3,4,9.882968,9.991241,0.108273,7,0.067371,0,0.0
10,75,receiver_stage/3,4,9.991271,10.107614,0.116343,6,0.02196,0,0.0
10,79,receiver_stage/3,4,10.107684,10.358092,0.250408,7,0.146243,0,0.0
10,84,receiver_stage/3,4,10.358232,10.460595,0.102363,4,0.072072,0,0.0
10,86,receiver_stage/3,4,10.460695,10.566118,0.105423,7,0.078431,0,0.0
10,87,receiver_stage/3,4,10.566198,10.784955,0.218757,7,0.147034,0,0.0
10,93,receiver_stage/3,4,10.785015,11.373982,0.588967,7,0.509667,0,0.0
10,102,receiver_stage/3,4,11.374042,11.548537,0.174495,7,0.102854,0,0.0
10,107,receiver_stage/3,4,11.548567,11.770384,0.221817,7,0.141193,0,0.0
10,111,receiver_stage/3,4,11.770764,12.252208,0.481444,7,0.435673,0,0.0
10,120,receiver_stage/3,4,12.252268,12.377382,0.125114,8,0.082114,0,0.0
10,124,receiver_stage/3,4,12.377412,12.861406,0.483994,4,0.423952,0,0.0
10,132,receiver_stage/3,4,12.861496,16.33877,3.477274,1,0.478804,1,2.987319
10,4,receiver_stage/4,5,6.704214,6.91061,0.206396,7,0.116915,0,0.0
10,8,receiver_stage/4,5,6.91074,7.381464,0.470724,4,0.40668,0,0.0
10,21,receiver_stage/4,5,7.381584,7.506867,0.125283,7,0.071851,0,0.0
10,26,receiver_stage/4,5,7.506897,7.631351,0.124454,7,0.055881,0,0.0
10,30,receiver_stage/4,5,7.631461,7.745494,0.114033,7,0.065561,0,0.0
10,31,receiver_stage/4,5,7.745524,7.866438,0.120914,7,0.080203,0,0.0
10,37,receiver_stage/4,5,7.866518,8.201368,0.33485,7,0.282328,0,0.0
10,45,receiver_stage/4,5,8.201868,8.550838,0.34897,7,0.286417,0,0.0
10,52,receiver_stage/4,5,8.551078,8.665052,0.113974,7,0.067911,0,0.0
10,53,receiver_stage/4,5,8.665142,8.759585,0.094443,7,0.063583,0,0.0
10,55,receiver_stage/4,5,8.760065,8.878788,0.118723,7,0.081822,0,0.0
10,58,receiver_stage/4,5,8.878908,8.990401,0.111493,7,0.068631,0,0.0
10,60,receiver_stage/4,5,8.990791,9.313111,0.32232,7,0.286648,0,0.0
10,64,receiver_stage/4,5,9.313331,9.810206,0.496875,7,0.441344,0,0.0
10,70,receiver_stage/4,5,9.810806,10.351482,0.540676,7,0.455955,0,0.0
10,83,receiver_stage/4,5,10.351892,10.875898,0.524006,7,0.468044,0,0.0
10,95,receiver_stage/4,5,10.876758,10.96642,0.089662,7,0.051712,0,0.0
10,96,receiver_stage/4,5,10.96645,11.178157,0.211707,7,0.166895,0,0.0
10,100,receiver_stage/4,5,11.178207,13.595058,2.416851,8,1.286216,3,1.026161
10,140,receiver_stage/4,5,13.595468,15.156285,1.560817,1,0.137414,1,1.416512
10,152,receiver_stage/4,5,15.156355,19.273771,4.117416,1,0.466904,1,3.633702
10,2,receiver_stage/2,6,6.680503,7.003702,0.323199,7,0.0218,0,0.0
10,11,receiver_stage/2,6,7.003762,7.334652,0.33089,7,0.293599,0,0.0
10,17,receiver_stage/2,6,7.334722,7.448705,0.113983,4,0.086012,0,0.0
10,22,receiver_stage/2,6,7.448726,7.760625,0.311899,7,0.279068,0,0.0
10,34,receiver_stage/2,6,7.760655,7.863028,0.102373,7,0.066992,0,0.0
10,36,receiver_stage/2,6,7.863058,8.2865,0.423442,7,0.38182,0,0.0
10,49,receiver_stage/2,6,8.28664,9.256189,0.969549,7,0.611998,1,0.256878
10,63,receiver_stage/2,6,9.256339,9.662681,0.406342,7,0.331228,0,0.0
10,68,receiver_stage/2,6,9.662872,10.221188,0.558316,7,0.465171,0,0.0
10,82,receiver_stage/2,6,10.221358,10.589849,0.368491,7,0.31139,0,0.0
10,89,receiver_stage/2,6,10.590019,10.692692,0.102673,7,0.056582,0,0.0
10,90,receiver_stage/2,6,10.692772,11.143325,0.450553,7,0.345659,0,0.0
10,99,receiver_stage/2,6,11.143435,11.500976,0.357541,7,0.310099,0,0.0
10,105,receiver_stage/2,6,11.501186,11.827556,0.32637,8,0.05039,0,0.0
10,113,receiver_stage/2,6,11.827666,12.152655,0.324989,7,0.281798,0,0.0
10,117,receiver_stage/2,6,12.153056,12.330661,0.177605,4,0.087891,0,0.0
10,123,receiver_stage/2,6,12.330801,12.690021,0.35922,7,0.285338,0,0.0
10,128,receiver_stage/2,6,12.690051,12.798325,0.108274,7,0.063582,0,0.0
10,131,receiver_stage/2,6,12.798435,16.250137,3.451702,2,0.540546,1,2.890846
10,7,receiver_stage/7,7,6.749891,6.977398,0.227507,7,0.123855,0,0.0
10,10,receiver_stage/7,7,6.977968,7.230785,0.252817,7,0.215846,0,0.0
10,14,receiver_stage/7,7,7.230855,7.359809,0.128954,6,0.063362,0,0.0
10,20,receiver_stage/7,7,7.359939,7.461562,0.101623,7,0.067821,0,0.0
10,24,receiver_stage/7,7,7.461722,7.608816,0.147094,7,0.101822,0,0.0
10,29,receiver_stage/7,7,7.608916,7.992458,0.383542,7,0.34308,0,0.0
10,39,receiver_stage/7,7,7.992758,8.178153,0.185395,7,0.127643,0,0.0
10,43,receiver_stage/7,7,8.178453,8.281776,0.103323,7,0.06449,0,0.0
10,48,receiver_stage/7,7,8.282267,8.73686,0.454593,7,0.356711,0,0.0
10,54,receiver_stage/7,7,8.73713,9.807902,1.070772,7,0.548256,1,0.424273
10,69,receiver_stage/7,7,9.808112,10.032869,0.224757,7,0.149222,0,0.0
10,77,receiver_stage/7,7,10.033079,10.165262,0.132183,6,0.066281,0,0.0
10,80,receiver_stage/7,7,10.165492,10.710719,0.545227,7,0.462744,0,0.0
10,91,receiver_stage/7,7,10.710849,11.447491,0.736642,7,0.630919,0,0.0
10,103,receiver_stage/7,7,11.447651,11.632886,0.185235,7,0.097862,0,0.0
10,109,receiver_stage/7,7,11.633126,11.77623,0.143104,7,0.044681,0,0.0
10,112,receiver_stage/7,7,11.776331,12.080559,0.304228,7,0.258645,0,0.0
10,116,receiver_stage/7,7,12.080659,12.308466,0.227807,7,0.139303,0,0.0
10,122,receiver_stage/7,7,12.308606,12.547863,0.239257,7,0.172324,0,0.0
10,126,receiver_stage/7,7,12.548014,13.087359,0.539345,7,0.473004,0,0.0
10,134,receiver_stage/7,7,13.087699,13.46301,0.375311,7,0.334068,0,0.0
10,138,receiver_stage/7,7,13.46315,13.934194,0.471044,7,0.401551,0,0.0
10,145,receiver_stage/7,7,13.934305,14.184342,0.250037,7,0.173505,0,0.0
10,148,receiver_stage/7,7,14.184892,15.175481,0.990589,7,0.788123,1,0.102873
10,153,receiver_stage/7,7,15.175611,19.230931,4.05532,1,0.452903,1,3.589206
10,0,receiver_stage/0,8,6.641456,12.757008,6.115552,5,3.021272,4,2.980158
10,129,receiver_stage/0,8,12.757048,13.344825,0.587777,7,0.490155,0,0.0
10,137,receiver_stage/0,8,13.345195,16.165569,2.820374,2,0.198686,1,2.595567
10,1,receiver_stage/1,9,6.662672,7.048734,0.386062,7,0.318209,0,0.0
10,12,receiver_stage/1,9,7.048764,7.357653,0.308889,7,0.270318,0,0.0
10,19,receiver_stage/1,9,7.357763,7.458126,0.100363,7,0.06058,0,0.0
10,23,receiver_stage/1,9,7.458216,7.570089,0.111873,7,0.05535,0,0.0
10,27,receiver_stage/1,9,7.570119,7.978901,0.408782,7,0.359328,0,0.0
10,38,receiver_stage/1,9,7.978922,8.471826,0.492904,7,0.445863,0,0.0
10,51,receiver_stage/1,9,8.471936,10.025222,1.553286,7,1.005258,1,0.430893
10,76,receiver_stage/1,9,10.025892,10.219228,0.193336,7,0.119072,0,0.0
10,81,receiver_stage/1,9,10.219758,10.827486,0.607728,7,0.516766,0,0.0
10,94,receiver_stage/1,9,10.827556,10.97497,0.147414,7,0.101683,0,0.0
10,97,receiver_stage/1,9,10.97514,11.143235,0.168095,7,0.116212,0,0.0
10,98,receiver_stage/1,9,11.143295,11.480095,0.3368,7,0.261897,0,0.0
10,104,receiver_stage/1,9,11.480275,11.850696,0.370421,7,0.303678,0,0.0
10,114,receiver_stage/1,9,11.850736,12.044722,0.193986,7,0.126222,0,0.0
10,115,receiver_stage/1,9,12.044832,12.225688,0.180856,6,0.121393,0,0.0
10,119,receiver_stage/1,9,12.225818,12.62648,0.400662,7,0.331091,0,0.0
10,127,receiver_stage/1,9,12.62654,12.782484,0.155944,7,0.077873,0,0.0
10,130,receiver_stage/1,9,12.782634,13.539967,0.757333,6,0.534425,1,0.163975
10,139,receiver_stage/1,9,13.540997,13.898657,0.35766,7,0.296749,0,0.0
10,144,receiver_stage/1,9,13.898747,14.130704,0.231957,7,0.156786,0,0.0
10,146,receiver_stage/1,9,14.131124,14.30706,0.175936,7,0.093383,0,0.0
10,150,receiver_stage/1,9,14.30726,15.231087,0.923827,7,0.501543,1,0.32311
10,154,receiver_stage/1,9,15.231197,15.67086,0.439663,7,0.391332,0,0.0
10,157,receiver_stage/1,9,15.67094,15.826225,0.155285,7,0.096494,0,0.0
10,159,receiver_stage/1,9,15.826275,17.200226,1.373951,6,1.179915,1,0.090953
11,5,receiver_stage/5,2,7.54768,7.751426,0.203746,7,0.124384,0,0.0
11,9,receiver_stage/5,2,7.751466,8.134887,0.383421,7,0.33765,0,0.0
11,14,receiver_stage/5,2,8.135147,8.262521,0.127374,6,0.064451,0,0.0
11,19,receiver_stage/5,2,8.262881,8.370764,0.107883,7,0.069641,0,0.0
11,24,receiver_stage/5,2,8.371194,8.640082,0.268888,7,0.214396,0,0.0
11,30,receiver_stage/5,2,8.640642,8.780556,0.139914,7,0.084033,0,0.0
11,34,receiver_stage/5,2,8.780836,8.88981,0.108974,7,0.065141,0,0.0
11,40,receiver_stage/5,2,8.89004,9.007993,0.117953,7,0.079191,0,0.0
11,43,receiver_stage/5,2,9.008023,9.377364,0.369341,7,0.328929,0,0.0
11,50,receiver_stage/5,2,9.377694,9.879009,0.501315,7,0.440292,0,0.0
11,60,receiver_stage/5,2,9.879469,10.001503,0.122034,7,0.083942,0,0.0
11,62,receiver_stage/5,2,10.002213,10.491137,0.488924,7,0.439352,0,0.0
11,68,receiver_stage/5,2,10.491247,11.953191,1.461944,6,1.217086,1,0.133834
11,94,receiver_stage/5,2,11.953291,12.138686,0.185395,7,0.061011,0,0.0
11,98,receiver_stage/5,2,12.138806,12.27472,0.135914,7,0.069021,0,0.0
11,103,receiver_stage/5,2,12.27485,12.60825,0.3334,7,0.297506,0,0.0
11,109,receiver_stage/5,2,12.60827,12.735894,0.127624,7,0.073322,0,0.0
11,113,receiver_stage/5,2,12.735924,13.248339,0.512415,7,0.449622,0,0.0
11,118,receiver_stage/5,2,13.248399,13.710193,0.461794,7,0.396611,0,0.0
11,120,receiver_stage/5,2,13.710263,14.042403,0.33214,7,0.281176,0,0.0
11,128,receiver_stage/5,2,14.043103,17.758453,3.71535,1,0.315849,1,3.388311
11,147,receiver_stage/5,2,17.758693,21.69713,3.938437,1,0.430712,1,3.492344
11,158,receiver_stage/5,2,21.69724,25.253061,3.555821,2,0.552135,1,2.976954
11,2,receiver_stage/2,3,7.508299,7.824588,0.316289,7,0.027762,0,0.0
11,10,receiver_stage/2,3,7.824628,8.067495,0.242867,7,0.208956,0,0.0
11,13,receiver_stage/2,3,8.067565,8.285922,0.218357,7,0.134533,0,0.0
11,20,receiver_stage/2,3,8.286062,8.409445,0.123383,7,0.069491,0,0.0
11,26,receiver_stage/2,3,8.409475,8.839108,0.429633,7,0.37015,0,0.0
11,38,receiver_stage/2,3,8.839458,9.116486,0.277028,7,0.205656,0,0.0
11,47,receiver_stage/2,3,9.116986,9.704804,0.587818,7,0.497105,0,0.0
11,56,receiver_stage/2,3,9.704964,10.628651,0.923687,7,0.587387,1,0.245577
11,69,receiver_stage/2,3,10.628751,10.732874,0.104123,4,0.074401,0,0.0
11,70,receiver_stage/2,3,10.732984,10.875589,0.142605,7,0.092294,0,0.0
11,73,receiver_stage/2,3,10.875679,10.945811,0.070132,7,0.046761,0,0.0
11,76,receiver_stage/2,3,10.945911,11.122806,0.176895,7,0.139354,0,0.0
11,81,receiver_stage/2,3,11.122896,11.319112,0.196216,7,0.123602,0,0.0
11,82,receiver_stage/2,3,11.319162,11.501167,0.182005,7,0.108823,0,0.0
11,87,receiver_stage/2,3,11.501247,12.196908,0.695661,7,0.618478,0,0.0
11,100,receiver_stage/2,3,12.196978,12.734884,0.537906,7,0.476695,0,0.0
11,112,receiver_stage/2,3,12.734914,12.881778,0.146864,4,0.074222,0,0.0
11,115,receiver_stage/2,3,12.882018,13.92969,1.047672,7,0.822203,1,0.114694
11,125,receiver_stage/2,3,13.93056,14.101095,0.170535,6,0.101543,0,0.0
11,130,receiver_stage/2,3,14.101185,14.594949,0.493764,4,0.432383,0,0.0
11,135,receiver_stage/2,3,14.595069,14.95688,0.361811,7,0.30652,0,0.0
11,139,receiver_stage/2,3,14.95698,17.472045,2.515065,1,0.274578,1,2.231577
11,145,receiver_stage/2,3,17.472195,20.146074,2.673879,1,0.284989,1,2.37361
11,153,receiver_stage/2,3,20.146224,23.916846,3.770622,1,0.316299,1,3.442682
11,3,receiver_stage/3,4,7.526544,8.387079,0.860535,6,0.565887,1,0.213526
11,25,receiver_stage/3,4,8.387119,8.531243,0.144124,7,0.058691,0,0.0
11,29,receiver_stage/3,4,8.531563,8.652987,0.121424,7,0.067702,0,0.0
11,31,receiver_stage/3,4,8.653167,8.967946,0.314779,7,0.276637,0,0.0
11,42,receiver_stage/3,4,8.967976,9.356428,0.388452,7,0.34247,0,0.0
11,49,receiver_stage/3,4,9.356678,9.883044,0.526366,7,0.449814,0,0.0
11,61,receiver_stage/3,4,9.883074,10.237144,0.35407,7,0.29615,0,0.0
11,65,receiver_stage/3,4,10.237364,10.750889,0.513525,7,0.443772,0,0.0
11,71,receiver_stage/3,4,10.750959,10.878403,0.127444,7,0.070281,0,0.0
11,74,receiver_stage/3,4,10.878463,10.970706,0.092243,7,0.040572,0,0.0
11,78,receiver_stage/3,4,10.970736,11.329367,0.358631,7,0.32465,0,0.0
11,83,receiver_stage/3,4,11.329457,11.694627,0.36517,7,0.293838,0,0.0
11,90,receiver_stage/3,4,11.694717,11.862302,0.167585,7,0.088863,0,0.0
11,93,receiver_stage/3,4,11.862353,12.088609,0.226256,7,0.141463,0,0.0
11,97,receiver_stage/3,4,12.088719,12.427659,0.33894,7,0.277408,0,0.0
11,105,receiver_stage/3,4,12.427709,14.853621,2.425912,8,1.314916,3,1.009791
11,137,receiver_stage/3,4,14.853681,15.640065,0.786384,6,0.546117,1,0.174745
11,142,receiver_stage/3,4,15.640125,19.84741,4.207285,3,0.599659,1,3.575956
11,150,receiver_stage/3,4,19.84749,21.031465,1.183975,7,0.776744,1,0.231177
11,154,receiver_stage/3,4,21.032025,21.52989,0.497865,7,0.411371,0,0.0
11,156,receiver_stage/3,4,21.52994,21.671444,0.141504,7,0.053929,0,0.0
11,157,receiver_stage/3,4,21.671504,21.791188,0.119684,7,0.063902,0,0.0
11,159,receiver_stage/3,4,21.791268,25.275331,3.484063,2,0.494735,1,2.969378
11,6,receiver_stage/6,5,7.582786,8.163243,0.580457,7,0.433822,0,0.0
11,15,receiver_stage/6,5,8.163353,8.224485,0.061132,4,0.01836,0,0.0
11,18,receiver_stage/6,5,8.224575,8.333698,0.109123,7,0.065992,0,0.0
11,21,receiver_stage/6,5,8.333818,8.668388,0.33457,7,0.298218,0,0.0
11,33,receiver_stage/6,5,8.668888,8.783452,0.114564,7,0.071343,0,0.0
11,35,receiver_stage/6,5,8.784002,8.860654,0.076652,7,0.04221,0,0.0
11,39,receiver_stage/6,5,8.861084,9.143322,0.282238,7,0.223436,0,0.0
11,48,receiver_stage/6,5,9.143792,9.593886,0.450094,7,0.373221,0,0.0
11,54,receiver_stage/6,5,9.594516,9.72302,0.128504,7,0.078612,0,0.0
11,57,receiver_stage/6,5,9.72348,11.045759,1.322279,6,0.936798,1,0.284469
11,79,receiver_stage/6,5,11.045889,11.467061,0.421172,7,0.373302,0,0.0
11,86,receiver_stage/6,5,11.467101,11.835102,0.368001,7,0.285568,0,0.0
11,92,receiver_stage/6,5,11.835192,12.321076,0.485884,7,0.403631,0,0.0
11,104,receiver_stage/6,5,12.321416,12.578684,0.257268,7,0.223644,0,0.0
11,107,receiver_stage/6,5,12.578924,13.599214,1.02029,7,0.569179,1,0.34279
11,119,receiver_stage/6,5,13.599274,13.767759,0.168485,7,0.078902,0,0.0
11,122,receiver_stage/6,5,13.76779,14.233453,0.465663,7,0.418032,0,0.0
11,133,receiver_stage/6,5,14.233673,14.724858,0.491185,7,0.423983,0,0.0
11,136,receiver_stage/6,5,14.725258,15.061708,0.33645,7,0.294629,0,0.0
11,140,receiver_stage/6,5,15.061808,15.523762,0.461954,7,0.406703,0,0.0
11,141,receiver_stage/6,5,15.523812,15.979745,0.455933,7,0.422661,0,0.0
11,143,receiver_stage/6,5,15.979845,20.068747,4.088902,1,0.457133,1,3.621748
11,151,receiver_stage/6,5,20.068857,21.357015,1.288158,7,0.950929,1,0.219957
11,155,receiver_stage/6,5,21.357165,21.808858,0.451693,7,0.393261,0,0.0
11,4,receiver_stage/4,6,7.537099,7.733415,0.196316,7,0.111793,0,0.0
11,8,receiver_stage/4,6,7.733645,8.202299,0.468654,4,0.410591,0,0.0
11,17,receiver_stage/4,6,8.202439,8.92552,0.723081,7,0.530285,1,0.132864
11,41,receiver_stage/4,6,8.92555,9.061604,0.136054,7,0.094063,0,0.0
11,45,receiver_stage/4,6,9.061724,9.453686,0.391962,7,0.346752,0,0.0
11,51,receiver_stage/4,6,9.453766,9.800386,0.34662,7,0.282387,0,0.0
11,58,receiver_stage/4,6,9.800566,11.355597,1.555031,7,1.020565,1,0.427402
11,84,receiver_stage/4,6,11.355667,11.526652,0.170985,7,0.102873,0,0.0
11,88,receiver_stage/4,6,11.526742,12.030177,0.503435,7,0.425832,0,0.0
11,95,receiver_stage/4,6,12.030377,12.176072,0.145695,7,0.04414,0,0.0
11,99,receiver_stage/4,6,12.176472,12.596724,0.420252,7,0.348121,0,0.0
11,108,receiver_stage/4,6,12.596824,13.777309,1.180485,7,0.750862,1,0.33766
11,123,receiver_stage/4,6,13.777409,13.965755,0.188346,7,0.103023,0,0.0
11,126,receiver_stage/4,6,13.965965,14.194922,0.228957,7,0.153094,0,0.0
11,132,receiver_stage/4,6,14.195112,19.442538,5.247426,1,0.486585,1,4.751531
11,148,receiver_stage/4,6,19.442648,23.486588,4.04394,2,0.418733,1,3.601187
11,7,receiver_stage/7,7,7.588622,7.974483,0.385861,7,0.129732,0,0.0
11,12,receiver_stage/7,7,7.974803,8.343614,0.368811,7,0.32684,0,0.0
