frame,phase,task,thread,startMs,endMs,durationMs
10,face_fill,face_fill/5,2,27.775721,27.775771,5e-05
10,face_fill,face_fill/6,2,27.775831,27.775891,6e-05
10,face_fill,face_fill/7,2,27.776001,27.776041,4e-05
10,mesh_fill,mesh_fill/0,2,29.564257,29.567518,0.003261
10,mesh_fill,mesh_fill/1,2,29.568618,29.568898,0.00028
10,mesh_fill,mesh_fill/2,2,29.568998,29.569208,0.00021
10,mesh_fill,mesh_fill/3,2,29.569268,29.569448,0.00018
10,mesh_fill,mesh_fill/4,2,29.569508,29.569708,0.0002
10,mesh_fill,mesh_fill/5,2,29.569758,29.569918,0.00016
10,mesh_fill,mesh_fill/6,2,29.569968,29.570148,0.00018
10,mesh_fill,mesh_fill/7,2,29.570408,29.570578,0.00017
11,view_projection,view_projection/0,2,0.052046,3.638949,3.586903
11,view_projection,view_projection/5,3,0.121163,3.983883,3.86272
11,view_projection,view_projection/2,4,0.082017,4.003859,3.921842
11,view_projection,view_projection/6,5,0.135509,3.929912,3.794403
11,view_projection,view_projection/1,6,0.063677,3.775478,3.711801
11,view_projection,view_projection/4,7,0.108192,4.104891,3.996699
11,view_projection,view_projection/3,8,0.094837,3.912617,3.81778
11,view_projection,view_projection/7,9,0.156449,3.899016,3.742567
11,view_scores,view_scores/0,2,4.212424,5.690452,1.478028
11,view_scores,view_scores/5,3,4.285337,5.55812,1.272783
11,view_scores,view_scores/6,4,4.289936,5.494578,1.204642
11,view_scores,view_scores/4,5,4.268101,5.630416,1.362315
11,view_scores,view_scores/1,6,4.226825,5.706983,1.480158
11,view_scores,view_scores/7,7,4.313037,5.281302,0.968265
11,view_scores,view_scores/3,8,4.251041,5.646287,1.395246
11,view_scores,view_scores/2,9,4.235815,5.746234,1.510419
11,receiver_stage,receiver_stage/5,2,6.289529,17.617797,11.328268
11,receiver_stage,receiver_stage/2,3,6.243627,14.971669,8.728042
11,receiver_stage,receiver_stage/1,4,6.224577,9.681877,3.4573
11,receiver_stage,receiver_stage/3,5,6.256058,12.957582,6.701524
11,receiver_stage,receiver_stage/6,6,6.307484,34.011744,27.70426
11,receiver_stage,receiver_stage/0,7,6.217266,17.486829,11.269563
11,receiver_stage,receiver_stage/4,8,6.272898,12.335266,6.062368
11,receiver_stage,receiver_stage/7,9,6.316813,54.234029,47.917216
11,face_fill,face_fill/0,4,56.291358,56.293068,0.00171
11,face_fill,face_fill/1,4,56.293918,56.294068,0.00015
11,face_fill,face_fill/2,4,56.294298,56.294378,8e-05
11,face_fill,face_fill/3,4,56.294518,56.294598,8e-05
11,face_fill,face_fill/4,4,56.294748,56.294818,7e-05
11,face_fill,face_fill/5,4,56.294958,56.295028,7e-05
11,face_fill,face_fill/6,4,56.295078,56.295178,0.0001
11,face_fill,face_fill/7,4,56.295248,56.295568,0.00032
11,mesh_fill,mesh_fill/0,4,60.249536,60.256786,0.00725
11,mesh_fill,mesh_fill/2,4,60.258386,60.260186,0.0018
11,mesh_fill,mesh_fill/3,4,60.260296,60.261226,0.00093
11,mesh_fill,mesh_fill/4,4,60.261816,60.262466,0.00065
11,mesh_fill,mesh_fill/6,4,60.282087,60.282867,0.00078
11,mesh_fill,mesh_fill/1,8,60.256161,60.260541,0.00438
11,mesh_fill,mesh_fill/5,8,60.262331,60.263231,0.0009
11,mesh_fill,mesh_fill/7,8,60.263761,60.264901,0.00114
12,view_projection,view_projection/6,2,0.22662,4.656545,4.429925
12,view_projection,view_projection/3,3,0.17645,4.263701,4.087251
12,view_projection,view_projection/2,4,0.164169,4.660581,4.496412
12,view_projection,view_projection/1,5,0.157818,4.222264,4.064446
12,view_projection,view_projection/4,6,0.193356,3.909542,3.716186
12,view_projection,view_projection/5,7,0.203265,4.164502,3.961237
12,view_projection,view_projection/0,8,0.109488,4.373683,4.264195
12,view_projection,view_projection/7,9,0.254626,4.209208,3.954582
12,view_scores,view_scores/6,2,4.944537,6.238161,1.293624
12,view_scores,view_scores/4,3,4.818185,6.73416,1.915975
12,view_scores,view_scores/7,4,4.858787,5.913854,1.055067
12,view_scores,view_scores/3,5,4.793849,6.798271,2.004422
12,view_scores,view_scores/0,6,4.750248,6.801877,2.051629
12,view_scores,view_scores/1,7,4.758648,6.838432,2.079784
12,view_scores,view_scores/5,8,4.819565,6.627322,1.807757
12,view_scores,view_scores/2,9,4.778209,6.478783,1.700574
12,receiver_stage,receiver_stage/1,2,7.389907,12.557481,5.167574
