case,group,metric,processes,mean,minimum,maximum,values
dem-canyon-b50000-dod-t8,warm,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,warm,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,warm,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,warm,splitScoreMs,3,1.5790587779014342,1.4840010692996364,1.6315914027152523,"[1.6215838616894138, 1.4840010692996364, 1.6315914027152523]"
dem-canyon-b50000-dod-t8,warm,mergeScoreMs,3,0.5747025068515518,0.5590236541084064,0.6018236555078978,"[0.6018236555078978, 0.5590236541084064, 0.5632602109383511]"
dem-canyon-b50000-dod-t8,warm,splitTopologyMs,3,4.075458967984791,4.035117946645265,4.151729499140093,"[4.039529458169015, 4.035117946645265, 4.151729499140093]"
dem-canyon-b50000-dod-t8,warm,mergeTopologyMs,3,1.7792051963267788,1.7654057625801332,1.8046887557032287,"[1.7675210706969744, 1.7654057625801332, 1.8046887557032287]"
dem-canyon-b50000-dod-t8,warm,meshEmitMs,3,0.765109674817729,0.7282322545120272,0.7857741937454369,"[0.7282322545120272, 0.7857741937454369, 0.7813225761957227]"
dem-canyon-b50000-dod-t8,warm,raw,0,,,,[]
dem-canyon-b50000-dod-t8,warm,examined,0,,,,[]
dem-canyon-b50000-dod-t8,warm,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,warm,need,0,,,,[]
dem-canyon-b50000-dod-t8,warm,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,warm,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,warm,free,0,,,,[]
dem-canyon-b50000-dod-t8,warm,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,warm,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,warm,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,warm,touches,0,,,,[]
dem-canyon-b50000-dod-t8,warm,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,warm,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,warm,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,warm,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,warm,gpuDrawMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,cpuMs,3,20.783403462377088,20.080286321968867,21.594634483600483,"[20.080286321968867, 20.67528958156191, 21.594634483600483]"
dem-canyon-b50000-dod-t8,moving,frameMs,3,22.303026436781607,21.436344827586208,23.286565517241378,"[21.436344827586208, 22.18616896551724, 23.286565517241378]"
dem-canyon-b50000-dod-t8,moving,uploadMs,3,0.7507862049615246,0.6946689656068539,0.8246034465987107,"[0.6946689656068539, 0.7330862026790093, 0.8246034465987107]"
dem-canyon-b50000-dod-t8,moving,uploadBytes,3,1426343.1724137932,1426343.1724137932,1426343.1724137932,"[1426343.1724137932, 1426343.1724137932, 1426343.1724137932]"
dem-canyon-b50000-dod-t8,moving,faces,3,39451.44827586207,39451.44827586207,39451.44827586207,"[39451.44827586207, 39451.44827586207, 39451.44827586207]"
dem-canyon-b50000-dod-t8,moving,utilization,3,0.7890289655172413,0.7890289655172413,0.7890289655172413,"[0.7890289655172413, 0.7890289655172413, 0.7890289655172413]"
dem-canyon-b50000-dod-t8,moving,unattributedCpuMs,3,9.575754027942128,9.115882893060814,10.06693448485999,"[9.115882893060814, 9.544444705905583, 10.06693448485999]"
dem-canyon-b50000-dod-t8,moving,seedMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,initializeMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,viewMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,receiverMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,donorMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,reservationMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,topologyPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,topologyPublishMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,sampleRepairMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,splitScoreMs,3,1.4628172414056186,1.4003586173057556,1.555206903095903,"[1.432886203815197, 1.4003586173057556, 1.555206903095903]"
dem-canyon-b50000-dod-t8,moving,mergeScoreMs,3,0.563443672725524,0.5481000018530878,0.5848655053253832,"[0.557365510998101, 0.5481000018530878, 0.5848655053253832]"
dem-canyon-b50000-dod-t8,moving,splitTopologyMs,3,4.397770111588226,4.2972309712705945,4.523834466934204,"[4.2972309712705945, 4.37224489655988, 4.523834466934204]"
dem-canyon-b50000-dod-t8,moving,mergeTopologyMs,3,3.647896572091114,3.609869021793892,3.694579338205272,"[3.609869021793892, 3.6392413562741774, 3.694579338205272]"
dem-canyon-b50000-dod-t8,moving,meshEmitMs,3,1.1357218366244743,1.0670517210302681,1.1709000036634247,"[1.0670517210302681, 1.1709000036634247, 1.1692137851797302]"
dem-canyon-b50000-dod-t8,moving,raw,0,,,,[]
dem-canyon-b50000-dod-t8,moving,examined,0,,,,[]
dem-canyon-b50000-dod-t8,moving,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,moving,need,0,,,,[]
dem-canyon-b50000-dod-t8,moving,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,moving,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,moving,free,0,,,,[]
dem-canyon-b50000-dod-t8,moving,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,moving,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,moving,touches,0,,,,[]
dem-canyon-b50000-dod-t8,moving,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,moving,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,moving,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,moving,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,moving,gpuDrawMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,cpuMs,3,18.948337599635124,18.20267352461815,19.699704825878143,"[18.94263444840908, 18.20267352461815, 19.699704825878143]"
dem-canyon-b50000-dod-t8,return-recovery,frameMs,3,19.890490625,19.1476859375,20.6610890625,"[19.862696875, 19.1476859375, 20.6610890625]"
dem-canyon-b50000-dod-t8,return-recovery,uploadMs,3,0.2315093753107552,0.2203593745798571,0.24302343701128848,"[0.2203593745798571, 0.24302343701128848, 0.23114531434111996]"
dem-canyon-b50000-dod-t8,return-recovery,uploadBytes,3,721168.875,721168.875,721168.875,"[721168.875, 721168.875, 721168.875]"
dem-canyon-b50000-dod-t8,return-recovery,faces,3,45761.78125,45761.78125,45761.78125,"[45761.78125, 45761.78125, 45761.78125]"
dem-canyon-b50000-dod-t8,return-recovery,utilization,3,0.915235625,0.915235625,0.915235625,"[0.915235625, 0.915235625, 0.915235625]"
dem-canyon-b50000-dod-t8,return-recovery,unattributedCpuMs,3,11.27776052272202,10.706853167443114,11.943020491613424,"[11.183407909109519, 10.706853167443114, 11.943020491613424]"
dem-canyon-b50000-dod-t8,return-recovery,seedMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,initializeMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,viewMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,receiverMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,donorMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,reservationMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,topologyPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,topologyPublishMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,sampleRepairMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,splitScoreMs,3,1.6317307241261005,1.5219015553593636,1.7070874879136682,"[1.7070874879136682, 1.5219015553593636, 1.66620312910527]"
dem-canyon-b50000-dod-t8,return-recovery,mergeScoreMs,3,0.5798041660649081,0.5534703119192272,0.6219687522388995,"[0.6219687522388995, 0.5639734340365976, 0.5534703119192272]"
dem-canyon-b50000-dod-t8,return-recovery,splitTopologyMs,3,3.9294117310394845,3.882357297465205,3.983119435608387,"[3.922758460044861, 3.882357297465205, 3.983119435608387]"
dem-canyon-b50000-dod-t8,return-recovery,mergeTopologyMs,3,0.9324544166835645,0.9163240091875196,0.9483320855069906,"[0.9327071553561836, 0.9163240091875196, 0.9483320855069906]"
dem-canyon-b50000-dod-t8,return-recovery,meshEmitMs,3,0.5971760389990474,0.5747046837459493,0.6112640611263487,"[0.5747046837459493, 0.6112640611263487, 0.6055593721248442]"
dem-canyon-b50000-dod-t8,return-recovery,raw,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,examined,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,need,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,free,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,touches,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,return-recovery,gpuDrawMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,cpuMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,frameMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,uploadMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,uploadBytes,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,faces,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,utilization,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,unattributedCpuMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,seedMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,initializeMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,viewMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,receiverMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,donorMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,reservationMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,topologyPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,topologyPublishMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,sampleRepairMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,splitScoreMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,mergeScoreMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,splitTopologyMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,mergeTopologyMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,meshEmitMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,raw,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,examined,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,need,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,free,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,touches,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,stationary,gpuDrawMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,cpuMs,3,217.56023661295572,212.15150451660156,225.41110229492188,"[212.15150451660156, 225.41110229492188, 215.11810302734375]"
dem-canyon-b50000-dod-t8,cold,frameMs,3,223.52426666666668,217.7371,231.2415,"[217.7371, 231.2415, 221.5942]"
dem-canyon-b50000-dod-t8,cold,uploadMs,3,3.748133420944214,3.2227001190185547,4.381800174713135,"[3.2227001190185547, 3.639899969100952, 4.381800174713135]"
dem-canyon-b50000-dod-t8,cold,uploadBytes,3,8400000.0,8400000.0,8400000.0,"[8400000.0, 8400000.0, 8400000.0]"
dem-canyon-b50000-dod-t8,cold,faces,3,50000.0,50000.0,50000.0,"[50000.0, 50000.0, 50000.0]"
dem-canyon-b50000-dod-t8,cold,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
dem-canyon-b50000-dod-t8,cold,unattributedCpuMs,3,115.00347009443794,111.91060567438399,117.18830302671995,"[115.9115015822099, 117.18830302671995, 111.91060567438399]"
dem-canyon-b50000-dod-t8,cold,seedMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,initializeMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,viewMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,receiverMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,donorMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,reservationMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,topologyPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,topologyPublishMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,sampleRepairMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,splitScoreMs,3,0.0004666666645789519,0.00019999999494757503,0.0008999999845400453,"[0.00019999999494757503, 0.0008999999845400453, 0.0003000000142492354]"
dem-canyon-b50000-dod-t8,cold,mergeScoreMs,3,6.6666664982525e-05,0.0,9.999999747378752e-05,"[9.999999747378752e-05, 0.0, 9.999999747378752e-05]"
dem-canyon-b50000-dod-t8,cold,splitTopologyMs,3,95.8451665242513,90.91380310058594,100.53089904785156,"[90.91380310058594, 100.53089904785156, 96.0907974243164]"
dem-canyon-b50000-dod-t8,cold,mergeTopologyMs,3,0.0066000001194576425,0.006100000347942114,0.007199999876320362,"[0.006500000134110451, 0.007199999876320362, 0.006100000347942114]"
dem-canyon-b50000-dod-t8,cold,meshEmitMs,3,6.704466660817464,5.319399833679199,7.683800220489502,"[5.319399833679199, 7.683800220489502, 7.110199928283691]"
dem-canyon-b50000-dod-t8,cold,raw,0,,,,[]
dem-canyon-b50000-dod-t8,cold,examined,0,,,,[]
dem-canyon-b50000-dod-t8,cold,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,cold,need,0,,,,[]
dem-canyon-b50000-dod-t8,cold,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,cold,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,cold,free,0,,,,[]
dem-canyon-b50000-dod-t8,cold,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,cold,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,cold,touches,0,,,,[]
dem-canyon-b50000-dod-t8,cold,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,cold,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,cold,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,cold,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,cold,gpuDrawMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,cpuMs,3,23.459650198618572,22.793800354003906,24.606650352478027,"[24.606650352478027, 22.793800354003906, 22.97849988937378]"
dem-canyon-b50000-dod-t8,warmup,frameMs,3,26.545116666666665,25.9772,27.241349999999997,"[27.241349999999997, 26.4168, 25.9772]"
dem-canyon-b50000-dod-t8,warmup,uploadMs,3,1.8868166903654735,1.682850033044815,2.1278499960899353,"[1.682850033044815, 2.1278499960899353, 1.84975004196167]"
dem-canyon-b50000-dod-t8,warmup,uploadBytes,3,8399580.0,8399580.0,8399580.0,"[8399580.0, 8399580.0, 8399580.0]"
dem-canyon-b50000-dod-t8,warmup,faces,3,49997.5,49997.5,49997.5,"[49997.5, 49997.5, 49997.5]"
dem-canyon-b50000-dod-t8,warmup,utilization,3,0.99995,0.99995,0.99995,"[0.99995, 0.99995, 0.99995]"
dem-canyon-b50000-dod-t8,warmup,unattributedCpuMs,3,12.407100200653076,11.614750176668167,13.747400104999542,"[13.747400104999542, 11.614750176668167, 11.85915032029152]"
dem-canyon-b50000-dod-t8,warmup,seedMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,initializeMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,viewMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,receiverMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,donorMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,reservationMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,topologyPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,topologyPublishMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,sampleRepairMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,splitScoreMs,3,1.635683298110962,1.4610499143600464,1.905049979686737,"[1.905049979686737, 1.5409500002861023, 1.4610499143600464]"
dem-canyon-b50000-dod-t8,warmup,mergeScoreMs,3,0.6815166572729746,0.5773999989032745,0.8443999886512756,"[0.8443999886512756, 0.5773999989032745, 0.6227499842643738]"
dem-canyon-b50000-dod-t8,warmup,splitTopologyMs,3,5.509066740671794,5.100150227546692,5.728499889373779,"[5.100150227546692, 5.69855010509491, 5.728499889373779]"
dem-canyon-b50000-dod-t8,warmup,mergeTopologyMs,3,0.9616166353225708,0.9446498453617096,0.9776000082492828,"[0.96260005235672, 0.9776000082492828, 0.9446498453617096]"
dem-canyon-b50000-dod-t8,warmup,meshEmitMs,3,2.264666666587194,2.0470499992370605,2.38455006480217,"[2.0470499992370605, 2.38455006480217, 2.362399935722351]"
dem-canyon-b50000-dod-t8,warmup,raw,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,examined,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,need,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,free,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,touches,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,warmup,gpuDrawMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,cpuMs,3,21.665540039539337,21.203679233789444,22.376048038403194,"[21.416892846425373, 21.203679233789444, 22.376048038403194]"
dem-canyon-b50000-dod-t8,all,frameMs,3,22.879100694444446,22.426311458333334,23.658007291666667,"[22.552983333333334, 22.426311458333334, 23.658007291666667]"
dem-canyon-b50000-dod-t8,all,uploadMs,3,0.4594913204734136,0.42538333500851877,0.48737604508157045,"[0.42538333500851877, 0.4657145813301516, 0.48737604508157045]"
dem-canyon-b50000-dod-t8,all,uploadBytes,3,1174145.0,1174145.0,1174145.0,"[1174145.0, 1174145.0, 1174145.0]"
dem-canyon-b50000-dod-t8,all,faces,3,43987.927083333336,43987.927083333336,43987.927083333336,"[43987.927083333336, 43987.927083333336, 43987.927083333336]"
dem-canyon-b50000-dod-t8,all,utilization,3,0.8797585416666667,0.8797585416666667,0.8797585416666667,"[0.8797585416666667, 0.8797585416666667, 0.8797585416666667]"
dem-canyon-b50000-dod-t8,all,unattributedCpuMs,3,11.867616778752867,11.483805235079975,12.41586789415798,"[11.703177207020643, 11.483805235079975, 12.41586789415798]"
dem-canyon-b50000-dod-t8,all,seedMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,initializeMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,viewMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,receiverMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,donorMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,reservationMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,topologyPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,topologyPublishMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,sampleRepairMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,meshPrepareMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,continuationMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,adapterMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,splitScoreMs,3,1.5637947875804152,1.469738535889822,1.61104583626305,"[1.6105999905883739, 1.469738535889822, 1.61104583626305]"
dem-canyon-b50000-dod-t8,all,mergeScoreMs,3,0.5709420116500546,0.5535833315613369,0.6006093743701513,"[0.6006093743701513, 0.5535833315613369, 0.5586333290186758]"
dem-canyon-b50000-dod-t8,all,splitTopologyMs,3,5.061260250293546,4.966566074639559,5.142277506490548,"[4.966566074639559, 5.074937169750531, 5.142277506490548]"
dem-canyon-b50000-dod-t8,all,mergeTopologyMs,3,1.743707463845365,1.7306784993367426,1.7680359788694961,"[1.7324079133298558, 1.7306784993367426, 1.7680359788694961]"
dem-canyon-b50000-dod-t8,all,meshEmitMs,3,0.85821874741709,0.8035322864767901,0.8909364621710362,"[0.8035322864767901, 0.8909364621710362, 0.8801874936034437]"
dem-canyon-b50000-dod-t8,all,raw,0,,,,[]
dem-canyon-b50000-dod-t8,all,examined,0,,,,[]
dem-canyon-b50000-dod-t8,all,receivers,0,,,,[]
dem-canyon-b50000-dod-t8,all,need,0,,,,[]
dem-canyon-b50000-dod-t8,all,feasible,0,,,,[]
dem-canyon-b50000-dod-t8,all,exchanges,0,,,,[]
dem-canyon-b50000-dod-t8,all,free,0,,,,[]
dem-canyon-b50000-dod-t8,all,pairs,0,,,,[]
dem-canyon-b50000-dod-t8,all,conflicts,0,,,,[]
dem-canyon-b50000-dod-t8,all,donorReuse,0,,,,[]
dem-canyon-b50000-dod-t8,all,touches,0,,,,[]
dem-canyon-b50000-dod-t8,all,evaluations,0,,,,[]
dem-canyon-b50000-dod-t8,all,vertexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,all,indexWrites,0,,,,[]
dem-canyon-b50000-dod-t8,all,gpuComputeMs,0,,,,[]
dem-canyon-b50000-dod-t8,all,gpuDrawMs,0,,,,[]
dem-canyon-b50000-transactional-t1,warm,cpuMs,3,88.65570844971577,88.42978252903107,89.07456368272022,"[88.42978252903107, 88.46277913739604, 89.07456368272022]"
dem-canyon-b50000-transactional-t1,warm,frameMs,3,89.44358530465949,89.19918279569893,89.87376129032258,"[89.25781182795698, 89.19918279569893, 89.87376129032258]"
