frame,phase,task,thread,startMs,endMs,durationMs
11,view_projection,view_projection/3,2,0.093439,2.635305,2.541866
11,view_projection,view_projection/0,3,0.053393,4.028056,3.974663
11,view_projection,view_projection/5,4,0.141195,2.798904,2.657709
11,view_projection,view_projection/1,5,0.14192,2.901502,2.759582
11,view_projection,view_projection/7,6,0.168591,3.979959,3.811368
11,view_projection,view_projection/2,7,0.080104,3.890633,3.810529
11,view_projection,view_projection/4,8,0.111364,2.874051,2.762687
11,view_projection,view_projection/6,9,0.147705,3.857661,3.709956
11,view_scores,view_scores/0,2,4.096102,5.821477,1.725375
11,view_scores,view_scores/7,3,4.201655,5.069278,0.867623
11,view_scores,view_scores/1,4,4.110808,5.384191,1.273383
11,view_scores,view_scores/3,5,4.140284,5.357105,1.216821
11,view_scores,view_scores/6,6,4.18506,5.229707,1.044647
11,view_scores,view_scores/5,7,4.17451,5.71326,1.53875
11,view_scores,view_scores/2,8,4.126273,5.403446,1.277173
11,view_scores,view_scores/4,9,4.164045,5.394387,1.230342
11,receiver_stage,receiver_stage/7,2,6.350506,57.442158,51.091652
11,receiver_stage,receiver_stage/0,3,6.253894,58.557657,52.303763
11,receiver_stage,receiver_stage/3,4,6.29245,57.35121,51.05876
11,receiver_stage,receiver_stage/2,5,6.278785,57.483719,51.204934
11,receiver_stage,receiver_stage/1,6,6.269149,72.631721,66.362572
11,receiver_stage,receiver_stage/6,7,6.337546,56.108844,49.771298
11,receiver_stage,receiver_stage/5,8,6.322025,56.019321,49.697296
11,receiver_stage,receiver_stage/4,9,6.308733,58.660504,52.351771
11,face_fill,face_fill/0,8,74.413852,74.415142,0.00129
11,face_fill,face_fill/1,8,74.416032,74.416152,0.00012
11,face_fill,face_fill/2,8,74.416302,74.416382,8e-05
11,face_fill,face_fill/3,8,74.416522,74.416592,7e-05
11,face_fill,face_fill/4,8,74.416642,74.416702,6e-05
11,face_fill,face_fill/5,8,74.416992,74.417072,8e-05
11,face_fill,face_fill/6,8,74.417272,74.421592,0.00432
11,face_fill,face_fill/7,8,74.421782,74.421902,0.00012
11,mesh_fill,mesh_fill/0,8,80.15275,80.15659,0.00384
11,mesh_fill,mesh_fill/1,8,80.15743,80.15845,0.00102
11,mesh_fill,mesh_fill/2,8,80.158511,80.15913,0.000619
11,mesh_fill,mesh_fill/3,8,80.159181,80.15979,0.000609
11,mesh_fill,mesh_fill/4,8,80.15985,80.16049,0.00064
11,mesh_fill,mesh_fill/5,8,80.16062,80.16116,0.00054
11,mesh_fill,mesh_fill/6,8,80.16122,80.16182,0.0006
11,mesh_fill,mesh_fill/7,8,80.16193,80.16251,0.00058
12,view_projection,view_projection/3,2,0.100689,2.573813,2.473124
12,view_projection,view_projection/5,3,0.134686,3.910993,3.776307
12,view_projection,view_projection/2,4,0.087374,2.572938,2.485564
12,view_projection,view_projection/4,5,0.11722,2.595094,2.477874
12,view_projection,view_projection/7,6,0.167556,3.542984,3.375428
12,view_projection,view_projection/1,7,0.075679,2.666586,2.590907
12,view_projection,view_projection/0,8,0.051418,4.050781,3.999363
12,view_projection,view_projection/6,9,0.152736,3.131583,2.978847
12,view_scores,view_scores/1,2,4.134674,5.488659,1.353985
12,view_scores,view_scores/6,3,4.203691,5.72072,1.517029
12,view_scores,view_scores/0,4,4.117303,6.009192,1.891889
12,view_scores,view_scores/2,5,4.146369,5.519305,1.372936
12,view_scores,view_scores/5,6,4.18732,5.391981,1.204661
12,view_scores,view_scores/3,7,4.16226,5.469174,1.306914
12,view_scores,view_scores/7,8,4.221001,5.213197,0.992196
12,view_scores,view_scores/4,9,4.173415,5.622322,1.448907
12,receiver_stage,receiver_stage/4,2,6.653724,62.956106,56.302382
12,receiver_stage,receiver_stage/6,3,6.69518,61.406111,54.710931
12,receiver_stage,receiver_stage/3,4,6.645329,64.353142,57.707813
12,receiver_stage,receiver_stage/7,5,6.726186,71.80245,65.076264
12,receiver_stage,receiver_stage/1,6,6.521205,72.844576,66.323371
12,receiver_stage,receiver_stage/2,7,6.623103,63.668864,57.045761
12,receiver_stage,receiver_stage/0,8,6.507805,64.254479,57.746674
12,receiver_stage,receiver_stage/5,9,6.688155,68.113134,61.424979
