case,sourceFrame,frame,witness,root,rank,priority,threshold,sampleMaxPx,stage,selected,details
dem-canyon-b50000-transactional-t8,48,7,0,-319,9,11.890343912980102,4,2.519326340499043,flip_exhausted,False,"{""frame"":7,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,7,1,-319,9,11.890343912980102,4,2.519326340499043,flip_exhausted,False,"{""frame"":7,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,7,2,624,27,9.869990226976977,4,9.869990226976977,fit_bound_failed,False,"{""frame"":7,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,8,0,-319,15,11.744759407158488,4,4.911466153066949,flip_exhausted,False,"{""frame"":8,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,8,1,-319,15,11.744759407158488,4,4.911466153066949,flip_exhausted,False,"{""frame"":8,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,8,2,624,32,9.716671269008387,4,9.716671269008387,fit_bound_failed,False,"{""frame"":8,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,9,0,-319,23,11.632383733223985,4,6.341764779114129,flip_exhausted,False,"{""frame"":9,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,9,1,-319,23,11.632383733223985,4,6.341764779114129,flip_exhausted,False,"{""frame"":9,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,9,2,624,34,9.57747939649683,4,9.57747939649683,fit_bound_failed,False,"{""frame"":9,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,10,0,-319,26,11.55051748920114,4,8.366925306182337,flip_exhausted,False,"{""frame"":10,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,10,1,-319,26,11.55051748920114,4,8.366925306182337,flip_exhausted,False,"{""frame"":10,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,10,2,624,39,9.451451726513577,4,9.451451726513577,fit_bound_failed,False,"{""frame"":10,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,11,0,-319,29,11.496877120163322,4,9.423874095004654,flip_exhausted,False,"{""frame"":11,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,11,1,-319,29,11.496877120163322,4,9.423874095004654,flip_exhausted,False,"{""frame"":11,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,11,2,624,49,9.337763973899142,4,9.337763973899142,fit_bound_failed,False,"{""frame"":11,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,12,0,-319,30,11.46954430774643,4,9.376517578176324,flip_exhausted,False,"{""frame"":12,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,12,1,-319,30,11.46954430774643,4,9.376517578176324,flip_exhausted,False,"{""frame"":12,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,12,2,624,55,9.235708047062298,4,9.235708047062298,fit_bound_failed,False,"{""frame"":12,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,13,0,-319,35,11.466925887853774,4,9.336996901567929,flip_exhausted,False,"{""frame"":13,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,13,1,-319,35,11.466925887853774,4,9.336996901567929,flip_exhausted,False,"{""frame"":13,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,13,2,624,68,9.14467306861026,4,9.14467306861026,fit_bound_failed,False,"{""frame"":13,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,14,0,-319,40,11.487724249903609,4,9.305164358410519,flip_exhausted,False,"{""frame"":14,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,14,1,-319,40,11.487724249903609,4,9.305164358410519,flip_exhausted,False,"{""frame"":14,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,14,2,624,110,9.064138591786433,4,9.064138591786433,fit_bound_failed,False,"{""frame"":14,""witness"":2,""root"":624,""stage"":""fit_bound_failed"",""attempts"":[[""E"",""fit_bound_failed""],[""E"",""fit_bound_failed""],[""F"",""fit_bound_failed""],[""H"",""fit_bound_failed""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,15,0,-319,53,11.530905827914076,4,9.28089977913899,flip_exhausted,False,"{""frame"":15,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,15,1,-319,53,11.530905827914076,4,9.28089977913899,flip_exhausted,False,"{""frame"":15,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,15,2,624,193,8.993656448191674,4,8.993656448191674,outside_prefix,False,"{""frame"":15,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,16,0,-319,102,11.595674041197892,4,9.264114761440286,flip_exhausted,False,"{""frame"":16,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,16,1,-319,102,11.595674041197892,4,9.264114761440286,flip_exhausted,False,"{""frame"":16,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""quality_infeasible""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,16,2,624,274,8.932848448279417,4,8.932848448279417,outside_prefix,False,"{""frame"":16,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,17,0,-319,170,11.681453801917675,4,9.254742686445754,outside_prefix,False,"{""frame"":17,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,17,1,-319,170,11.681453801917675,4,9.254742686445754,outside_prefix,False,"{""frame"":17,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,17,2,624,358,8.88139107039552,4,8.88139107039552,outside_prefix,False,"{""frame"":17,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,18,0,-319,236,11.787886077640191,4,9.252756325887935,outside_prefix,False,"{""frame"":18,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,18,1,-319,236,11.787886077640191,4,9.252756325887935,outside_prefix,False,"{""frame"":18,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,18,2,624,444,8.839026486709272,4,8.839026486709272,outside_prefix,False,"{""frame"":18,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,19,0,-319,314,11.914794244537502,4,9.258145079637128,outside_prefix,False,"{""frame"":19,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,19,1,-319,314,11.914794244537502,4,9.258145079637128,outside_prefix,False,"{""frame"":19,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,19,2,624,607,8.805538118620095,4,8.805538118620095,outside_prefix,False,"{""frame"":19,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,20,0,-319,393,12.062194238124393,4,9.270929177547707,outside_prefix,False,"{""frame"":20,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,20,1,-319,393,12.062194238124393,4,9.270929177547707,outside_prefix,False,"{""frame"":20,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,20,2,624,910,8.780760448471465,4,8.780760448471465,outside_prefix,False,"{""frame"":20,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,21,0,-319,555,12.23028176310749,4,9.291154562116228,outside_prefix,False,"{""frame"":21,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,21,1,-319,555,12.23028176310749,4,9.291154562116228,outside_prefix,False,"{""frame"":21,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,21,2,624,1283,8.764570962970588,4,8.764570962970588,outside_prefix,False,"{""frame"":21,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,22,0,-319,819,12.419427707809888,4,9.318896772710996,outside_prefix,False,"{""frame"":22,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,22,1,-319,819,12.419427707809888,4,9.318896772710996,outside_prefix,False,"{""frame"":22,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,22,2,624,1812,8.756892115894974,4,8.756892115894974,outside_prefix,False,"{""frame"":22,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,23,0,-319,1199,12.630185102974856,4,9.354258259286272,outside_prefix,False,"{""frame"":23,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,23,1,-319,1199,12.630185102974856,4,9.354258259286272,outside_prefix,False,"{""frame"":23,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,23,2,624,2519,8.757686114114412,4,8.757686114114412,outside_prefix,False,"{""frame"":23,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,24,0,-319,1734,12.863286641065873,4,9.397372372308556,outside_prefix,False,"{""frame"":24,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,24,1,-319,1734,12.863286641065873,4,9.397372372308556,outside_prefix,False,"{""frame"":24,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,24,2,624,3447,8.766957005278003,4,8.766957005278003,outside_prefix,False,"{""frame"":24,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,25,0,-319,2451,13.119654314850374,4,9.413002171454293,outside_prefix,False,"{""frame"":25,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,25,1,-319,2451,13.119654314850374,4,9.413002171454293,outside_prefix,False,"{""frame"":25,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,25,2,624,4631,8.784749287965578,4,8.784749287965578,outside_prefix,False,"{""frame"":25,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,26,0,-319,3377,13.400409021553093,4,8.364743253067925,outside_prefix,False,"{""frame"":26,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,26,1,-319,3377,13.400409021553093,4,8.364743253067925,outside_prefix,False,"{""frame"":26,""witness"":1,""root"":-319,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,26,2,624,5901,8.811149686313218,4,8.811149686313218,outside_prefix,False,"{""frame"":26,""witness"":2,""root"":624,""stage"":""outside_prefix""}"
dem-canyon-b50000-transactional-t8,48,27,0,-319,4571,13.706885735542981,4,6.967308595929582,outside_prefix,False,"{""frame"":27,""witness"":0,""root"":-319,""stage"":""outside_prefix""}"
